Simulation created and run on: 
Fri Nov  4 09:23:42 2022


Time (s), Height (m), Velocity (m/s), Deployment Angle (radians)
5.21725, 1983.36, 190.178, 0
5.21752, 1983.41, 190.174, 0
5.21778, 1983.46, 190.17, 0
5.21804, 1983.51, 190.166, 0
5.2183, 1983.56, 190.163, 0
5.21857, 1983.61, 190.159, 0
5.21883, 1983.66, 190.155, 0
5.21909, 1983.71, 190.151, 0
5.21936, 1983.76, 190.147, 0
5.21962, 1983.81, 190.143, 0
5.21988, 1983.86, 190.139, 0
5.22014, 1983.91, 190.135, 0
5.22041, 1983.96, 190.132, 0
5.22067, 1984.01, 190.128, 0
5.22093, 1984.06, 190.124, 0
5.2212, 1984.11, 190.12, 0
5.22146, 1984.16, 190.116, 0
5.22172, 1984.21, 190.112, 0
5.22199, 1984.26, 190.108, 0
5.22225, 1984.31, 190.104, 0
5.22251, 1984.36, 190.101, 0
5.22277, 1984.41, 190.097, 0
5.22304, 1984.46, 190.093, 0
5.2233, 1984.51, 190.089, 0
5.22356, 1984.56, 190.085, 0
5.22383, 1984.61, 190.081, 0
5.22409, 1984.66, 190.077, 0
5.22435, 1984.71, 190.073, 0
5.22462, 1984.76, 190.07, 0
5.22488, 1984.81, 190.066, 0
5.22514, 1984.86, 190.062, 0
5.22541, 1984.91, 190.058, 0
5.22567, 1984.96, 190.054, 0
5.22593, 1985.01, 190.05, 0
5.22619, 1985.06, 190.046, 0
5.22646, 1985.11, 190.042, 0
5.22672, 1985.16, 190.039, 0
5.22698, 1985.21, 190.035, 0
5.22725, 1985.26, 190.031, 0
5.22751, 1985.31, 190.027, 0
5.22777, 1985.36, 190.023, 0
5.22804, 1985.41, 190.019, 0
5.2283, 1985.46, 190.015, 0
5.22856, 1985.51, 190.012, 0
5.22883, 1985.56, 190.008, 0
5.22909, 1985.61, 190.004, 0
5.22935, 1985.66, 190, 0
5.22962, 1985.71, 189.996, 0
5.22988, 1985.76, 189.992, 0
5.23014, 1985.81, 189.988, 0
5.2304, 1985.86, 189.984, 0
5.23067, 1985.91, 189.981, 0
5.23093, 1985.96, 189.977, 0
5.23119, 1986.01, 189.973, 0
5.23146, 1986.06, 189.969, 0
5.23172, 1986.11, 189.965, 0
5.23198, 1986.16, 189.961, 0
5.23225, 1986.21, 189.957, 0
5.23251, 1986.26, 189.953, 0
5.23277, 1986.31, 189.95, 0
5.23304, 1986.36, 189.946, 0
5.2333, 1986.41, 189.942, 0
5.23356, 1986.46, 189.938, 0
5.23383, 1986.51, 189.934, 0
5.23409, 1986.56, 189.93, 0
5.23435, 1986.61, 189.926, 0
5.23462, 1986.66, 189.922, 0
5.23488, 1986.71, 189.919, 0
5.23514, 1986.76, 189.915, 0
5.23541, 1986.81, 189.911, 0
5.23567, 1986.86, 189.907, 0
5.23593, 1986.91, 189.903, 0
5.2362, 1986.96, 189.899, 0
5.23646, 1987.01, 189.895, 0
5.23672, 1987.06, 189.891, 0
5.23699, 1987.11, 189.888, 0
5.23725, 1987.16, 189.884, 0
5.23751, 1987.21, 189.88, 0
5.23778, 1987.26, 189.876, 0
5.23804, 1987.31, 189.872, 0
5.2383, 1987.36, 189.868, 0
5.23857, 1987.41, 189.864, 0
5.23883, 1987.46, 189.86, 0
5.23909, 1987.51, 189.857, 0
5.23936, 1987.56, 189.853, 0
5.23962, 1987.61, 189.849, 0
5.23988, 1987.66, 189.845, 0
5.24015, 1987.71, 189.841, 0
5.24041, 1987.76, 189.837, 0
5.24067, 1987.81, 189.833, 0
5.24094, 1987.86, 189.829, 0
5.2412, 1987.91, 189.826, 0
5.24146, 1987.96, 189.822, 0
5.24173, 1988.01, 189.818, 0
5.24199, 1988.06, 189.814, 0
5.24225, 1988.11, 189.81, 0
5.24252, 1988.16, 189.806, 0
5.24278, 1988.21, 189.802, 0
5.24304, 1988.26, 189.798, 0
5.24331, 1988.31, 189.795, 0
5.24357, 1988.36, 189.791, 0
5.24383, 1988.41, 189.787, 0
5.2441, 1988.46, 189.783, 0
5.24436, 1988.51, 189.779, 0
5.24462, 1988.56, 189.775, 0
5.24489, 1988.61, 189.771, 0
5.24515, 1988.66, 189.767, 0
5.24541, 1988.71, 189.764, 0
5.24568, 1988.76, 189.76, 0
5.24594, 1988.81, 189.756, 0
5.24621, 1988.86, 189.752, 0
5.24647, 1988.91, 189.748, 0
5.24673, 1988.96, 189.744, 0
5.247, 1989.01, 189.74, 0
5.24726, 1989.06, 189.736, 0
5.24752, 1989.11, 189.733, 0
5.24779, 1989.16, 189.729, 0
5.24805, 1989.21, 189.725, 0
5.24831, 1989.26, 189.721, 0
5.24858, 1989.31, 189.717, 0
5.24884, 1989.36, 189.713, 0
5.2491, 1989.41, 189.709, 0
5.24937, 1989.46, 189.705, 0
5.24963, 1989.51, 189.701, 0
5.24989, 1989.56, 189.698, 0
5.25016, 1989.61, 189.694, 0
5.25042, 1989.66, 189.69, 0
5.25069, 1989.71, 189.686, 0
5.25095, 1989.76, 189.682, 0
5.25121, 1989.81, 189.678, 0
5.25148, 1989.86, 189.674, 0
5.25174, 1989.91, 189.67, 0
5.252, 1989.96, 189.667, 0
5.25227, 1990.01, 189.663, 0
5.25253, 1990.06, 189.659, 0
5.25279, 1990.11, 189.655, 0
5.25306, 1990.16, 189.651, 0
5.25332, 1990.21, 189.647, 0
5.25359, 1990.26, 189.643, 0
5.25385, 1990.31, 189.639, 0
5.25411, 1990.36, 189.636, 0
5.25438, 1990.41, 189.632, 0
5.25464, 1990.46, 189.628, 0
5.2549, 1990.51, 189.624, 0
5.25517, 1990.56, 189.62, 0
5.25543, 1990.61, 189.616, 0
5.25569, 1990.66, 189.612, 0
5.25596, 1990.71, 189.608, 0
5.25622, 1990.76, 189.605, 0
5.25649, 1990.81, 189.601, 0
5.25675, 1990.86, 189.597, 0
5.25701, 1990.91, 189.593, 0
5.25728, 1990.96, 189.589, 0
5.25754, 1991.01, 189.585, 0
5.2578, 1991.06, 189.581, 0
5.25807, 1991.11, 189.577, 0
5.25833, 1991.16, 189.574, 0
5.2586, 1991.21, 189.57, 0
5.25886, 1991.26, 189.566, 0
5.25912, 1991.31, 189.562, 0
5.25939, 1991.36, 189.558, 0
5.25965, 1991.41, 189.554, 0
5.25991, 1991.46, 189.55, 0
5.26018, 1991.51, 189.546, 0
5.26044, 1991.56, 189.543, 0
5.26071, 1991.61, 189.539, 0
5.26097, 1991.66, 189.535, 0
5.26123, 1991.71, 189.531, 0
5.2615, 1991.76, 189.527, 0
5.26176, 1991.81, 189.523, 0
5.26203, 1991.86, 189.519, 0
5.26229, 1991.91, 189.515, 0
5.26255, 1991.96, 189.512, 0
5.26282, 1992.01, 189.508, 0
5.26308, 1992.06, 189.504, 0
5.26334, 1992.11, 189.5, 0
5.26361, 1992.16, 189.496, 0
5.26387, 1992.21, 189.492, 0
5.26414, 1992.26, 189.488, 0
5.2644, 1992.31, 189.484, 0
5.26466, 1992.36, 189.481, 0
5.26493, 1992.41, 189.477, 0
5.26519, 1992.46, 189.473, 0
5.26546, 1992.51, 189.469, 0
5.26572, 1992.56, 189.465, 0
5.26598, 1992.61, 189.461, 0
5.26625, 1992.66, 189.457, 0
5.26651, 1992.71, 189.453, 0
5.26677, 1992.76, 189.45, 0
5.26704, 1992.81, 189.446, 0
5.2673, 1992.86, 189.442, 0
5.26757, 1992.91, 189.438, 0
5.26783, 1992.96, 189.434, 0
5.26809, 1993.01, 189.43, 0
5.26836, 1993.06, 189.426, 0
5.26862, 1993.11, 189.422, 0
5.26889, 1993.16, 189.419, 0
5.26915, 1993.21, 189.415, 0
5.26941, 1993.26, 189.411, 0
5.26968, 1993.31, 189.407, 0
5.26994, 1993.36, 189.403, 0
5.27021, 1993.41, 189.399, 0
5.27047, 1993.46, 189.395, 0
5.27073, 1993.51, 189.391, 0
5.271, 1993.56, 189.388, 0
5.27126, 1993.61, 189.384, 0
5.27153, 1993.66, 189.38, 0
5.27179, 1993.71, 189.376, 0
5.27205, 1993.76, 189.372, 0
5.27232, 1993.81, 189.368, 0
5.27258, 1993.86, 189.364, 0
5.27285, 1993.91, 189.36, 0
5.27311, 1993.96, 189.356, 0
5.27337, 1994.01, 189.353, 0
5.27364, 1994.06, 189.349, 0
5.2739, 1994.11, 189.345, 0
5.27417, 1994.16, 189.341, 0
5.27443, 1994.21, 189.337, 0
5.2747, 1994.26, 189.333, 0
5.27496, 1994.31, 189.329, 0
5.27522, 1994.36, 189.325, 0
5.27549, 1994.41, 189.322, 0
5.27575, 1994.46, 189.318, 0
5.27602, 1994.51, 189.314, 0
5.27628, 1994.56, 189.31, 0
5.27654, 1994.61, 189.306, 0
5.27681, 1994.66, 189.302, 0
5.27707, 1994.71, 189.298, 0
5.27734, 1994.76, 189.294, 0
5.2776, 1994.81, 189.291, 0
5.27786, 1994.86, 189.287, 0
5.27813, 1994.91, 189.283, 0
5.27839, 1994.96, 189.279, 0
5.27866, 1995.01, 189.275, 0
5.27892, 1995.06, 189.271, 0
5.27919, 1995.11, 189.267, 0
5.27945, 1995.16, 189.263, 0
5.27971, 1995.21, 189.26, 0
5.27998, 1995.26, 189.256, 0
5.28024, 1995.31, 189.252, 0
5.28051, 1995.36, 189.248, 0
5.28077, 1995.41, 189.244, 0
5.28103, 1995.46, 189.24, 0
5.2813, 1995.51, 189.236, 0
5.28156, 1995.56, 189.232, 0
5.28183, 1995.61, 189.229, 0
5.28209, 1995.66, 189.225, 0
5.28236, 1995.71, 189.221, 0
5.28262, 1995.76, 189.217, 0
5.28288, 1995.81, 189.213, 0
5.28315, 1995.86, 189.209, 0
5.28341, 1995.91, 189.205, 0
5.28368, 1995.96, 189.201, 0
5.28394, 1996.01, 189.198, 0
5.28421, 1996.06, 189.194, 0
5.28447, 1996.11, 189.19, 0
5.28473, 1996.16, 189.186, 0
5.285, 1996.21, 189.182, 0
5.28526, 1996.26, 189.178, 0
5.28553, 1996.31, 189.174, 0
5.28579, 1996.36, 189.17, 0
5.28606, 1996.41, 189.166, 0
5.28632, 1996.46, 189.163, 0
5.28658, 1996.51, 189.159, 0
5.28685, 1996.56, 189.155, 0
5.28711, 1996.61, 189.151, 0
5.28738, 1996.66, 189.147, 0
5.28764, 1996.71, 189.143, 0
5.28791, 1996.76, 189.139, 0
5.28817, 1996.81, 189.135, 0
5.28844, 1996.86, 189.132, 0
5.2887, 1996.91, 189.128, 0
5.28896, 1996.96, 189.124, 0
5.28923, 1997.01, 189.12, 0
5.28949, 1997.06, 189.116, 0
5.28976, 1997.11, 189.112, 0
5.29002, 1997.16, 189.108, 0
5.29029, 1997.21, 189.104, 0
5.29055, 1997.26, 189.101, 0
5.29081, 1997.31, 189.097, 0
5.29108, 1997.36, 189.093, 0
5.29134, 1997.41, 189.089, 0
5.29161, 1997.46, 189.085, 0
5.29187, 1997.51, 189.081, 0
5.29214, 1997.56, 189.077, 0
5.2924, 1997.61, 189.073, 0
5.29267, 1997.66, 189.07, 0
5.29293, 1997.71, 189.066, 0
5.29319, 1997.76, 189.062, 0
5.29346, 1997.81, 189.058, 0
5.29372, 1997.86, 189.054, 0
5.29399, 1997.91, 189.05, 0
5.29425, 1997.96, 189.046, 0
5.29452, 1998.01, 189.042, 0
5.29478, 1998.06, 189.038, 0
5.29505, 1998.11, 189.035, 0
5.29531, 1998.16, 189.031, 0
5.29557, 1998.21, 189.027, 0
5.29584, 1998.26, 189.023, 0
5.2961, 1998.31, 189.019, 0
5.29637, 1998.36, 189.015, 0
5.29663, 1998.41, 189.011, 0
5.2969, 1998.46, 189.007, 0
5.29716, 1998.51, 189.004, 0
5.29743, 1998.56, 189, 0
5.29769, 1998.61, 188.996, 0
5.29796, 1998.66, 188.992, 0
5.29822, 1998.71, 188.988, 0
5.29848, 1998.76, 188.984, 0
5.29875, 1998.81, 188.98, 0
5.29901, 1998.86, 188.976, 0
5.29928, 1998.91, 188.973, 0
5.29954, 1998.96, 188.969, 0
5.29981, 1999.01, 188.965, 0
5.30007, 1999.06, 188.961, 0
5.30034, 1999.11, 188.957, 0
5.3006, 1999.16, 188.953, 0
5.30087, 1999.21, 188.949, 0
5.30113, 1999.26, 188.945, 0
5.3014, 1999.31, 188.942, 0
5.30166, 1999.36, 188.938, 0
5.30192, 1999.41, 188.934, 0
5.30219, 1999.46, 188.93, 0
5.30245, 1999.51, 188.926, 0
5.30272, 1999.56, 188.922, 0
5.30298, 1999.61, 188.918, 0
5.30325, 1999.66, 188.914, 0
5.30351, 1999.71, 188.91, 0
5.30378, 1999.76, 188.907, 0
5.30404, 1999.81, 188.903, 0
5.30431, 1999.86, 188.899, 0
5.30457, 1999.91, 188.895, 0
5.30484, 1999.96, 188.891, 0
5.3051, 2000.01, 188.887, 0
5.30537, 2000.06, 188.883, 0
5.30563, 2000.11, 188.879, 0
5.3059, 2000.16, 188.876, 0
5.30616, 2000.21, 188.872, 0
5.30642, 2000.26, 188.868, 0
5.30669, 2000.31, 188.864, 0
5.30695, 2000.36, 188.86, 0
5.30722, 2000.41, 188.856, 0
5.30748, 2000.46, 188.852, 0
5.30775, 2000.51, 188.848, 0
5.30801, 2000.56, 188.845, 0
5.30828, 2000.61, 188.841, 0
5.30854, 2000.66, 188.837, 0
5.30881, 2000.71, 188.833, 0
5.30907, 2000.76, 188.829, 0
5.30934, 2000.81, 188.825, 0
5.3096, 2000.86, 188.821, 0
5.30987, 2000.91, 188.817, 0
5.31013, 2000.96, 188.814, 0
5.3104, 2001.01, 188.81, 0
5.31066, 2001.06, 188.806, 0
5.31093, 2001.11, 188.802, 0
5.31119, 2001.16, 188.798, 0
5.31146, 2001.21, 188.794, 0
5.31172, 2001.26, 188.79, 0
5.31199, 2001.31, 188.786, 0
5.31225, 2001.36, 188.782, 0
5.31252, 2001.41, 188.779, 0
5.31278, 2001.46, 188.775, 0
5.31304, 2001.51, 188.771, 0
5.31331, 2001.56, 188.767, 0
5.31357, 2001.61, 188.763, 0
5.31384, 2001.66, 188.759, 0
5.3141, 2001.71, 188.755, 0
5.31437, 2001.76, 188.751, 0
5.31463, 2001.81, 188.748, 0
5.3149, 2001.86, 188.744, 0
5.31516, 2001.91, 188.74, 0
5.31543, 2001.96, 188.736, 0
5.31569, 2002.01, 188.732, 0
5.31596, 2002.06, 188.728, 0
5.31622, 2002.11, 188.724, 0
5.31649, 2002.16, 188.72, 0
5.31675, 2002.21, 188.717, 0
5.31702, 2002.26, 188.713, 0
5.31728, 2002.31, 188.709, 0
5.31755, 2002.36, 188.705, 0
5.31781, 2002.41, 188.701, 0
5.31808, 2002.46, 188.697, 0
5.31834, 2002.51, 188.693, 0
5.31861, 2002.56, 188.689, 0
5.31887, 2002.61, 188.685, 0
5.31914, 2002.66, 188.682, 0
5.3194, 2002.71, 188.678, 0
5.31967, 2002.76, 188.674, 0
5.31993, 2002.81, 188.67, 0
5.3202, 2002.86, 188.666, 0
5.32046, 2002.91, 188.662, 0
5.32073, 2002.96, 188.658, 0
5.32099, 2003.01, 188.654, 0
5.32126, 2003.06, 188.651, 0
5.32152, 2003.11, 188.647, 0
5.32179, 2003.16, 188.643, 0
5.32205, 2003.21, 188.639, 0
5.32232, 2003.26, 188.635, 0
5.32258, 2003.31, 188.631, 0
5.32285, 2003.36, 188.627, 0
5.32311, 2003.41, 188.623, 0
5.32338, 2003.46, 188.619, 0
5.32364, 2003.51, 188.616, 0
5.32391, 2003.56, 188.612, 0
5.32417, 2003.61, 188.608, 0
5.32444, 2003.66, 188.604, 0
5.3247, 2003.71, 188.6, 0
5.32497, 2003.76, 188.596, 0
5.32523, 2003.81, 188.592, 0
5.3255, 2003.86, 188.588, 0
5.32577, 2003.91, 188.585, 0
5.32603, 2003.96, 188.581, 0
5.3263, 2004.01, 188.577, 0
5.32656, 2004.06, 188.573, 0
5.32683, 2004.11, 188.569, 0
5.32709, 2004.16, 188.565, 0
5.32736, 2004.21, 188.561, 0
5.32762, 2004.26, 188.557, 0
5.32789, 2004.31, 188.554, 0
5.32815, 2004.36, 188.55, 0
5.32842, 2004.41, 188.546, 0
5.32868, 2004.46, 188.542, 0
5.32895, 2004.51, 188.538, 0
5.32921, 2004.56, 188.534, 0
5.32948, 2004.61, 188.53, 0
5.32974, 2004.66, 188.526, 0
5.33001, 2004.71, 188.522, 0
5.33027, 2004.76, 188.519, 0
5.33054, 2004.81, 188.515, 0
5.3308, 2004.86, 188.511, 0
5.33107, 2004.91, 188.507, 0
5.33133, 2004.96, 188.503, 0
5.3316, 2005.01, 188.499, 0
5.33186, 2005.06, 188.495, 0
5.33213, 2005.11, 188.491, 0
5.3324, 2005.16, 188.488, 0
5.33266, 2005.21, 188.484, 0
5.33293, 2005.26, 188.48, 0
5.33319, 2005.31, 188.476, 0
5.33346, 2005.36, 188.472, 0
5.33372, 2005.41, 188.468, 0
5.33399, 2005.46, 188.464, 0
5.33425, 2005.51, 188.46, 0
5.33452, 2005.56, 188.457, 0
5.33478, 2005.61, 188.453, 0
5.33505, 2005.66, 188.449, 0
5.33531, 2005.71, 188.445, 0
5.33558, 2005.76, 188.441, 0
5.33584, 2005.81, 188.437, 0
5.33611, 2005.86, 188.433, 0
5.33637, 2005.91, 188.429, 0
5.33664, 2005.96, 188.425, 0
5.33691, 2006.01, 188.422, 0
5.33717, 2006.06, 188.418, 0
5.33744, 2006.11, 188.414, 0
5.3377, 2006.16, 188.41, 0
5.33797, 2006.21, 188.406, 0
5.33823, 2006.26, 188.402, 0
5.3385, 2006.31, 188.398, 0
5.33876, 2006.36, 188.394, 0
5.33903, 2006.41, 188.391, 0
5.33929, 2006.46, 188.387, 0
5.33956, 2006.51, 188.383, 0
5.33982, 2006.56, 188.379, 0
5.34009, 2006.61, 188.375, 0
5.34036, 2006.66, 188.371, 0
5.34062, 2006.71, 188.367, 0
5.34089, 2006.76, 188.363, 0
5.34115, 2006.81, 188.359, 0
5.34142, 2006.86, 188.356, 0
5.34168, 2006.91, 188.352, 0
5.34195, 2006.96, 188.348, 0
5.34221, 2007.01, 188.344, 0
5.34248, 2007.06, 188.34, 0
5.34274, 2007.11, 188.336, 0
5.34301, 2007.16, 188.332, 0
5.34328, 2007.21, 188.328, 0
5.34354, 2007.26, 188.325, 0
5.34381, 2007.31, 188.321, 0
5.34407, 2007.36, 188.317, 0
5.34434, 2007.41, 188.313, 0
5.3446, 2007.46, 188.309, 0
5.34487, 2007.51, 188.305, 0
5.34513, 2007.56, 188.301, 0
5.3454, 2007.61, 188.297, 0
5.34567, 2007.66, 188.293, 0
5.34593, 2007.71, 188.29, 0
5.3462, 2007.76, 188.286, 0
5.34646, 2007.81, 188.282, 0
5.34673, 2007.86, 188.278, 0
5.34699, 2007.91, 188.274, 0
5.34726, 2007.96, 188.27, 0
5.34752, 2008.01, 188.266, 0
5.34779, 2008.06, 188.262, 0
5.34806, 2008.11, 188.259, 0
5.34832, 2008.16, 188.255, 0
5.34859, 2008.21, 188.251, 0
5.34885, 2008.26, 188.247, 0
5.34912, 2008.31, 188.243, 0
5.34938, 2008.36, 188.239, 0
5.34965, 2008.41, 188.235, 0
5.34992, 2008.46, 188.231, 0
5.35018, 2008.51, 188.227, 0
5.35045, 2008.56, 188.224, 0
5.35071, 2008.61, 188.22, 0
5.35098, 2008.66, 188.216, 0
5.35124, 2008.71, 188.212, 0
5.35151, 2008.76, 188.208, 0
5.35177, 2008.81, 188.204, 0
5.35204, 2008.86, 188.2, 0
5.35231, 2008.91, 188.196, 0
5.35257, 2008.96, 188.193, 0
5.35284, 2009.01, 188.189, 0
5.3531, 2009.06, 188.185, 0
5.35337, 2009.11, 188.181, 0
5.35363, 2009.16, 188.177, 0
5.3539, 2009.21, 188.173, 0
5.35417, 2009.26, 188.169, 0
5.35443, 2009.31, 188.165, 0
5.3547, 2009.36, 188.161, 0
5.35496, 2009.41, 188.158, 0
5.35523, 2009.46, 188.154, 0
5.35549, 2009.51, 188.15, 0
5.35576, 2009.56, 188.146, 0
5.35603, 2009.61, 188.142, 0
5.35629, 2009.66, 188.138, 0
5.35656, 2009.71, 188.134, 0
5.35682, 2009.76, 188.13, 0
5.35709, 2009.81, 188.127, 0
5.35735, 2009.86, 188.123, 0
5.35762, 2009.91, 188.119, 0
5.35789, 2009.96, 188.115, 0
5.35815, 2010.01, 188.111, 0
5.35842, 2010.06, 188.107, 0
5.35868, 2010.11, 188.103, 0
5.35895, 2010.16, 188.099, 0
5.35922, 2010.21, 188.095, 0
5.35948, 2010.26, 188.092, 0
5.35975, 2010.31, 188.088, 0
5.36001, 2010.36, 188.084, 0
5.36028, 2010.41, 188.08, 0
5.36054, 2010.46, 188.076, 0
5.36081, 2010.51, 188.072, 0
5.36108, 2010.56, 188.068, 0
5.36134, 2010.61, 188.064, 0
5.36161, 2010.66, 188.061, 0
5.36187, 2010.71, 188.057, 0
5.36214, 2010.76, 188.053, 0
5.36241, 2010.81, 188.049, 0
5.36267, 2010.86, 188.045, 0
5.36294, 2010.91, 188.041, 0
5.3632, 2010.96, 188.037, 0
5.36347, 2011.01, 188.033, 0
5.36374, 2011.06, 188.029, 0
5.364, 2011.11, 188.026, 0
5.36427, 2011.16, 188.022, 0
5.36453, 2011.21, 188.018, 0
5.3648, 2011.26, 188.014, 0
5.36507, 2011.31, 188.01, 0
5.36533, 2011.36, 188.006, 0
5.3656, 2011.41, 188.002, 0
5.36586, 2011.46, 187.998, 0
5.36613, 2011.51, 187.995, 0
5.36639, 2011.56, 187.991, 0
5.36666, 2011.61, 187.987, 0
5.36693, 2011.66, 187.983, 0
5.36719, 2011.71, 187.979, 0
5.36746, 2011.76, 187.975, 0
5.36772, 2011.81, 187.971, 0
5.36799, 2011.86, 187.967, 0
5.36826, 2011.91, 187.963, 0
5.36852, 2011.96, 187.96, 0
5.36879, 2012.01, 187.956, 0
5.36905, 2012.06, 187.952, 0
5.36932, 2012.11, 187.948, 0
5.36959, 2012.16, 187.944, 0
5.36985, 2012.21, 187.94, 0
5.37012, 2012.26, 187.936, 0
5.37039, 2012.31, 187.932, 0
5.37065, 2012.36, 187.928, 0
5.37092, 2012.41, 187.925, 0
5.37118, 2012.46, 187.921, 0
5.37145, 2012.51, 187.917, 0
5.37172, 2012.56, 187.913, 0
5.37198, 2012.61, 187.909, 0
5.37225, 2012.66, 187.905, 0
5.37251, 2012.71, 187.901, 0
5.37278, 2012.76, 187.897, 0
5.37305, 2012.81, 187.894, 0
5.37331, 2012.86, 187.89, 0
5.37358, 2012.91, 187.886, 0
5.37384, 2012.96, 187.882, 0
5.37411, 2013.01, 187.878, 0
5.37438, 2013.06, 187.874, 0
5.37464, 2013.11, 187.87, 0
5.37491, 2013.16, 187.866, 0
5.37517, 2013.21, 187.862, 0
5.37544, 2013.26, 187.859, 0
5.37571, 2013.31, 187.855, 0
5.37597, 2013.36, 187.851, 0
5.37624, 2013.41, 187.847, 0
5.37651, 2013.46, 187.843, 0
5.37677, 2013.51, 187.839, 0
5.37704, 2013.56, 187.835, 0
5.3773, 2013.61, 187.831, 0
5.37757, 2013.66, 187.828, 0
5.37784, 2013.71, 187.824, 0
5.3781, 2013.76, 187.82, 0
5.37837, 2013.81, 187.816, 0
5.37864, 2013.86, 187.812, 0
5.3789, 2013.91, 187.808, 0
5.37917, 2013.96, 187.804, 0
5.37943, 2014.01, 187.8, 0
5.3797, 2014.06, 187.796, 0
5.37997, 2014.11, 187.793, 0
5.38023, 2014.16, 187.789, 0
5.3805, 2014.21, 187.785, 0
5.38077, 2014.26, 187.781, 0
5.38103, 2014.31, 187.777, 0
5.3813, 2014.36, 187.773, 0
5.38156, 2014.41, 187.769, 0
5.38183, 2014.46, 187.765, 0
5.3821, 2014.51, 187.761, 0
5.38236, 2014.56, 187.758, 0
5.38263, 2014.61, 187.754, 0
5.3829, 2014.66, 187.75, 0
5.38316, 2014.71, 187.746, 0
5.38343, 2014.76, 187.742, 0
5.38369, 2014.81, 187.738, 0
5.38396, 2014.86, 187.734, 0
5.38423, 2014.91, 187.73, 0
5.38449, 2014.96, 187.727, 0
5.38476, 2015.01, 187.723, 0
5.38503, 2015.06, 187.719, 0
5.38529, 2015.11, 187.715, 0
5.38556, 2015.16, 187.711, 0
5.38583, 2015.21, 187.707, 0
5.38609, 2015.26, 187.703, 0
5.38636, 2015.31, 187.699, 0
5.38662, 2015.36, 187.695, 0
5.38689, 2015.41, 187.692, 0
5.38716, 2015.46, 187.688, 0
5.38742, 2015.51, 187.684, 0
5.38769, 2015.56, 187.68, 0
5.38796, 2015.61, 187.676, 0
5.38822, 2015.66, 187.672, 0
5.38849, 2015.71, 187.668, 0
5.38876, 2015.76, 187.664, 0
5.38902, 2015.81, 187.66, 0
5.38929, 2015.86, 187.657, 0
5.38956, 2015.91, 187.653, 0
5.38982, 2015.96, 187.649, 0
5.39009, 2016.01, 187.645, 0
5.39035, 2016.06, 187.641, 0
5.39062, 2016.11, 187.637, 0
5.39089, 2016.16, 187.633, 0
5.39115, 2016.21, 187.629, 0
5.39142, 2016.26, 187.625, 0
5.39169, 2016.31, 187.622, 0
5.39195, 2016.36, 187.618, 0
5.39222, 2016.41, 187.614, 0
5.39249, 2016.46, 187.61, 0
5.39275, 2016.51, 187.606, 0
5.39302, 2016.56, 187.602, 0
5.39329, 2016.61, 187.598, 0
5.39355, 2016.66, 187.594, 0
5.39382, 2016.71, 187.591, 0
5.39409, 2016.76, 187.587, 0
5.39435, 2016.81, 187.583, 0
5.39462, 2016.86, 187.579, 0
5.39489, 2016.91, 187.575, 0
5.39515, 2016.96, 187.571, 0
5.39542, 2017.01, 187.567, 0
5.39569, 2017.06, 187.563, 0
5.39595, 2017.11, 187.559, 0
5.39622, 2017.16, 187.556, 0
5.39648, 2017.21, 187.552, 0
5.39675, 2017.26, 187.548, 0
5.39702, 2017.31, 187.544, 0
5.39728, 2017.36, 187.54, 0
5.39755, 2017.41, 187.536, 0
5.39782, 2017.46, 187.532, 0
5.39808, 2017.51, 187.528, 0
5.39835, 2017.56, 187.524, 0
5.39862, 2017.61, 187.521, 0
5.39888, 2017.66, 187.517, 0
5.39915, 2017.71, 187.513, 0
5.39942, 2017.76, 187.509, 0
5.39968, 2017.81, 187.505, 0
5.39995, 2017.86, 187.501, 0
5.40022, 2017.91, 187.497, 0
5.40048, 2017.96, 187.493, 0
5.40075, 2018.01, 187.49, 0
5.40102, 2018.06, 187.486, 0
5.40128, 2018.11, 187.482, 0
5.40155, 2018.16, 187.478, 0
5.40182, 2018.21, 187.474, 0
5.40208, 2018.26, 187.47, 0
5.40235, 2018.31, 187.466, 0
5.40262, 2018.36, 187.462, 0
5.40288, 2018.41, 187.458, 0
5.40315, 2018.46, 187.455, 0
5.40342, 2018.51, 187.451, 0
5.40369, 2018.56, 187.447, 0
5.40395, 2018.61, 187.443, 0
5.40422, 2018.66, 187.439, 0
5.40449, 2018.71, 187.435, 0
5.40475, 2018.76, 187.431, 0
5.40502, 2018.81, 187.427, 0
5.40529, 2018.86, 187.423, 0
5.40555, 2018.91, 187.42, 0
5.40582, 2018.96, 187.416, 0
5.40609, 2019.01, 187.412, 0
5.40635, 2019.06, 187.408, 0
5.40662, 2019.11, 187.404, 0
5.40689, 2019.16, 187.4, 0
5.40715, 2019.21, 187.396, 0
5.40742, 2019.26, 187.392, 0
5.40769, 2019.31, 187.388, 0
5.40795, 2019.36, 187.385, 0
5.40822, 2019.41, 187.381, 0
5.40849, 2019.46, 187.377, 0
5.40875, 2019.51, 187.373, 0
5.40902, 2019.56, 187.369, 0
5.40929, 2019.61, 187.365, 0
5.40955, 2019.66, 187.361, 0
5.40982, 2019.71, 187.357, 0
5.41009, 2019.76, 187.353, 0
5.41036, 2019.81, 187.35, 0
5.41062, 2019.86, 187.346, 0
5.41089, 2019.91, 187.342, 0
5.41116, 2019.96, 187.338, 0
5.41142, 2020.01, 187.334, 0
